,added_at,artist_id,artist_name,duration_ms,explicit,id,name,popularity,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
6MYDgkfu34kRRIdMfleVCV,2017-01-03T02:10:13Z,5hW4L92KnC6dX9t7tYM4Ve,Joni Mitchell,292600.0,False,6MYDgkfu34kRRIdMfleVCV,The Circle Game,52.0,0.95,0.599,292600.0,0.198,6MYDgkfu34kRRIdMfleVCV,0.0,11.0,0.185,-12.116,1.0,0.0314,117.749,3.0,0.329
6N8OIByRmr0EDpcY6pd0hL,2017-07-14T23:02:54Z,093To89xljIKjuy5VguaP4,Remco Beekwilder,371783.0,False,6N8OIByRmr0EDpcY6pd0hL,Concrete Jungle - Original Mix,0.0,0.0828,0.634,371784.0,0.944,6N8OIByRmr0EDpcY6pd0hL,0.885,6.0,0.428,-10.113,0.0,0.0651,131.988,4.0,0.0337
6NY4RcJyphehUe6TtFb1xh,2017-10-08T13:44:21Z,5mIowAJMp7RKNheelruV5z,&ME,464367.0,False,6NY4RcJyphehUe6TtFb1xh,One on One - Bedouin Remix,17.0,0.00169,0.782,464368.0,0.429,6NY4RcJyphehUe6TtFb1xh,0.76,9.0,0.0737,-13.6,0.0,0.0833,120.992,4.0,0.701
6NxkiFKxOypeY7hqwQR7Eq,2016-09-26T17:25:56Z,3F4cmqlG4wCV3aEZlHHO8p,Woo York,373011.0,False,6NxkiFKxOypeY7hqwQR7Eq,Poseidon,28.0,0.174,0.808,373011.0,0.509,6NxkiFKxOypeY7hqwQR7Eq,0.96,2.0,0.111,-14.092,1.0,0.0629,126.012,5.0,0.0471
6ObtnnMvPYMoWqM2YiyeUZ,2017-07-07T20:28:55Z,58zZkWGb6qvx0AJ6L3ttlZ,Mark Reeve,459154.0,False,6ObtnnMvPYMoWqM2YiyeUZ,Let Go,15.0,0.000189,0.798,459154.0,0.88,6ObtnnMvPYMoWqM2YiyeUZ,0.925,6.0,0.126,-7.575,0.0,0.0478,126.005,4.0,0.128
6Ouk2GcmeKzdslmIzHvDKf,2017-07-06T00:19:39Z,1iZiG82D4w7FLHvOUUj4zW,Super Flu,347346.0,False,6Ouk2GcmeKzdslmIzHvDKf,Døken (Nico Grubert Remix),0.0,0.00476,0.756,347347.0,0.714,6Ouk2GcmeKzdslmIzHvDKf,0.857,11.0,0.0937,-10.182,0.0,0.0656,127.107,4.0,0.639
6Ox5S4UgrlGjBaC8L5jPbk,2017-07-07T18:59:59Z,0xgdNNa5mIbnJKp8AG8S4z,Victor Ruiz,495125.0,False,6Ox5S4UgrlGjBaC8L5jPbk,Clutch,26.0,0.0221,0.76,495126.0,0.663,6Ox5S4UgrlGjBaC8L5jPbk,0.946,1.0,0.109,-10.839,1.0,0.0448,127.999,4.0,0.0342
6PO0QGq9hUkwlgeosrYvaI,2017-07-14T23:02:54Z,093To89xljIKjuy5VguaP4,Remco Beekwilder,321623.0,False,6PO0QGq9hUkwlgeosrYvaI,LSD - Original Mix,0.0,0.00218,0.616,321624.0,0.81,6PO0QGq9hUkwlgeosrYvaI,0.95,9.0,0.114,-7.382,0.0,0.053,133.003,4.0,0.124
6QAgGdavQJaNsEcUrN6QDz,2016-07-13T00:25:12Z,3j2zB13syOvCyrkJIomEA2,Stereo Express,378997.0,False,6QAgGdavQJaNsEcUrN6QDz,Popcorn Beats - umami Remix,30.0,0.0584,0.876,378998.0,0.74,6QAgGdavQJaNsEcUrN6QDz,0.127,0.0,0.0688,-7.246,1.0,0.122,124.993,4.0,0.595
6QVeWXOVF0gZQLtTzZxjeY,2018-09-03T16:46:30Z,6lK8O3kyFThiTmgowQZGOH,Kerala Dust,402481.0,False,6QVeWXOVF0gZQLtTzZxjeY,Prague,35.0,0.051,0.829,402481.0,0.498,6QVeWXOVF0gZQLtTzZxjeY,0.825,4.0,0.0849,-14.532,0.0,0.102,114.989,4.0,0.497
6RHjjOEE3zueFBpiTKwbDZ,2017-06-22T01:54:00Z,4QJx1t358F7E4O1lZ8g0B2,Skober,480240.0,False,6RHjjOEE3zueFBpiTKwbDZ,Space And Time,7.0,0.0033,0.671,480240.0,0.845,6RHjjOEE3zueFBpiTKwbDZ,0.909,7.0,0.0848,-8.462,1.0,0.0566,125.006,4.0,0.248
6RTBBi9D18PYni0pt8jSMW,2018-08-13T13:34:57Z,6Yae9Ia1nq6JLLojBzwN1r,HNNY,436000.0,False,6RTBBi9D18PYni0pt8jSMW,12.00 - Original Mix,29.0,0.00339,0.86,436000.0,0.552,6RTBBi9D18PYni0pt8jSMW,0.858,5.0,0.0416,-11.133,0.0,0.0615,117.999,4.0,0.605
6RjhP4XhaDu8rPrgO6pCQ8,2018-07-30T13:18:29Z,2yPveJtn9DpeN0CgNJHvAQ,Stimming,428160.0,False,6RjhP4XhaDu8rPrgO6pCQ8,For My Better Half,27.0,0.000632,0.884,428160.0,0.351,6RjhP4XhaDu8rPrgO6pCQ8,0.408,5.0,0.264,-13.448,0.0,0.0657,122.009,4.0,0.37
6TUWQibeApt65mfX9ABXlK,2018-12-05T21:01:20Z,6EnmXQhQQvFYrWorH0Duoy,Armonica,384000.0,False,6TUWQibeApt65mfX9ABXlK,Ngeke - Andhim Remix,39.0,0.0201,0.801,384000.0,0.68,6TUWQibeApt65mfX9ABXlK,0.831,10.0,0.0452,-11.255,0.0,0.0815,120.0,4.0,0.412
6TodFmUC5EUA6UMFD9RjxK,2017-08-09T23:45:46Z,3clivH1RzWPKKSPhG93ktR,Alex Niggemann,538897.0,False,6TodFmUC5EUA6UMFD9RjxK,I Don't Care - Salvatore Freda Remix,4.0,0.000222,0.773,538897.0,0.707,6TodFmUC5EUA6UMFD9RjxK,0.123,4.0,0.0866,-7.585,0.0,0.0832,121.988,4.0,0.189
6VM1kODr0GOt0y5VirvXW2,2018-07-31T14:33:31Z,2yPveJtn9DpeN0CgNJHvAQ,Stimming,517758.0,False,6VM1kODr0GOt0y5VirvXW2,The Song,37.0,0.00906,0.983,517759.0,0.301,6VM1kODr0GOt0y5VirvXW2,0.243,1.0,0.113,-16.082,1.0,0.403,121.02,4.0,0.671
6VMYnPt0FFMt1aERwfR3GG,2017-12-09T22:10:07Z,18l5DrXKHLKU3uUQckp63O,Thegust Mc's,352981.0,True,6VMYnPt0FFMt1aERwfR3GG,Dia 23,22.0,0.229,0.718,352981.0,0.522,6VMYnPt0FFMt1aERwfR3GG,0.0,4.0,0.0753,-11.29,0.0,0.341,94.772,4.0,0.69
6VVNI1He68CmHFKlKk5TYN,2017-07-27T11:55:52Z,5eJJoSS6weFQeI9AtNFLee,Denis Horvat,449113.0,False,6VVNI1He68CmHFKlKk5TYN,In Hertz,12.0,0.0462,0.773,449113.0,0.532,6VVNI1He68CmHFKlKk5TYN,0.911,11.0,0.07,-11.657,1.0,0.0592,124.01,4.0,0.388
6Vm5NOlgxSYGjHRoMpTGWN,2016-12-19T20:08:17Z,26J5ZprV3p7jv4fHTmpXsB,Fur Coat,379453.0,False,6Vm5NOlgxSYGjHRoMpTGWN,Desire Of Mine feat. Delhia de France - Ruede Hagelstein Remix,7.0,0.0059,0.727,379453.0,0.493,6Vm5NOlgxSYGjHRoMpTGWN,0.915,9.0,0.29,-15.062,0.0,0.0971,121.999,4.0,0.42
6VmLSbD3pgHBRNWboNyoSq,2018-11-13T11:29:15Z,02DWGcShQivFepRvGJ7xhB,Adriatique,499786.0,False,6VmLSbD3pgHBRNWboNyoSq,Deep In The Three,43.0,0.0642,0.838,499786.0,0.592,6VmLSbD3pgHBRNWboNyoSq,0.112,0.0,0.102,-13.719,0.0,0.0576,120.003,4.0,0.638
6W1aYxHNn261puT2M1KYYh,2018-07-20T22:17:54Z,53k6hml77TQV6Eub3zdbju,Francesca Lombardo,224132.0,False,6W1aYxHNn261puT2M1KYYh,Eye Ring - Martin Buttrich's Song Thing,7.0,0.415,0.79,224132.0,0.937,6W1aYxHNn261puT2M1KYYh,0.621,1.0,0.0719,-6.486,1.0,0.0483,121.034,4.0,0.948
6WhYeV3K7KzTP4ccEttPRS,2017-06-20T23:16:17Z,1ehDqG6bFGAurxlAJeQgNT,Matthew Dekay,771147.0,False,6WhYeV3K7KzTP4ccEttPRS,Fangtango,0.0,0.000459,0.809,771148.0,0.841,6WhYeV3K7KzTP4ccEttPRS,0.876,4.0,0.0309,-11.107,1.0,0.0596,122.017,4.0,0.794
6XXAD6e8S5P2yEHN4pjQzv,2018-09-27T19:22:51Z,7lswylDlldiV65bPXGD46m,Powel,371750.0,False,6XXAD6e8S5P2yEHN4pjQzv,Hor,15.0,0.494,0.725,371750.0,0.37,6XXAD6e8S5P2yEHN4pjQzv,0.916,0.0,0.0862,-20.46,1.0,0.0804,116.007,4.0,0.378
6YS5sc3Wr5czAfyQsIrhYh,2018-09-10T14:37:30Z,3YndyZk8nVLJKspIBo0nLd,Melodiesinfonie,189333.0,False,6YS5sc3Wr5czAfyQsIrhYh,Tuk Rueh,45.0,0.393,0.451,189333.0,0.509,6YS5sc3Wr5czAfyQsIrhYh,0.000667,11.0,0.0501,-7.489,0.0,0.127,179.932,4.0,0.485
6YT5vl4jIVFF6eXepugwLc,2018-12-18T16:36:25Z,0RqwV2D7pE9Pzjr0JCEMlU,Manfredas,398275.0,False,6YT5vl4jIVFF6eXepugwLc,Square Lights - Zongamin Remix Take 2,32.0,0.572,0.682,398275.0,0.769,6YT5vl4jIVFF6eXepugwLc,0.873,1.0,0.147,-11.077,0.0,0.0421,116.989,4.0,0.364
6Zh7D3YcrHNo9ukyrNhxTj,2016-04-18T20:07:15Z,7sQbRN8QL8IWTkszxMRtJA,John Cruz,237000.0,False,6Zh7D3YcrHNo9ukyrNhxTj,Island Style,37.0,0.669,0.463,237000.0,0.42,6Zh7D3YcrHNo9ukyrNhxTj,0.0,11.0,0.832,-10.849,1.0,0.0327,137.361,4.0,0.379
6b73jwRcPOspvXNM37A9O1,2018-09-18T19:26:49Z,7yOdRDx9j7hQxyPTqUx6Ja,Pigon,533786.0,False,6b73jwRcPOspvXNM37A9O1,Kamm,5.0,0.416,0.665,533787.0,0.567,6b73jwRcPOspvXNM37A9O1,0.912,2.0,0.113,-18.189,1.0,0.0436,127.988,4.0,0.0375
6bHcvLuovZ0lAKWRrE4JjW,2018-07-20T22:17:54Z,1O50w1bZK5APgtWSD0qVjv,Milkwish,196468.0,False,6bHcvLuovZ0lAKWRrE4JjW,Temple of Time,10.0,0.00852,0.625,196468.0,0.862,6bHcvLuovZ0lAKWRrE4JjW,0.823,4.0,0.0963,-6.882,0.0,0.0486,123.997,4.0,0.0666
6cLdkAy1rv9eLn5IHYbif1,2017-07-16T02:21:33Z,1kwrCFaHjXR4Bqf5kV0uOM,Olderic,517456.0,False,6cLdkAy1rv9eLn5IHYbif1,Connaisseur - Original Mix,28.0,0.0485,0.71,517457.0,0.58,6cLdkAy1rv9eLn5IHYbif1,0.783,4.0,0.106,-11.876,0.0,0.0384,120.002,4.0,0.414
6chMkbpN1dz7OkNLdeRRa3,2017-07-24T22:00:08Z,6mUe67fPenWJZXz5JalmjF,Marvin & Guy,460490.0,False,6chMkbpN1dz7OkNLdeRRa3,Juba Dance,10.0,0.00519,0.701,460491.0,0.671,6chMkbpN1dz7OkNLdeRRa3,0.798,9.0,0.106,-9.237,0.0,0.0421,125.006,4.0,0.0742
6eY9crHxSAWQlQ2uSIQEyv,2017-05-22T23:47:07Z,2mir0UXdC3GHUy5pEZmRf8,3 Channels,424516.0,False,6eY9crHxSAWQlQ2uSIQEyv,Rucola Apocalypse,3.0,0.00335,0.779,424517.0,0.464,6eY9crHxSAWQlQ2uSIQEyv,0.908,2.0,0.112,-11.82,1.0,0.0588,125.98,3.0,0.406
6efkcs2aUBMFKxl0cl2JWQ,2018-12-20T12:23:36Z,1ybINI1qPiFbwDXamRtwxD,Smino,169319.0,True,6efkcs2aUBMFKxl0cl2JWQ,Wild Irish Roses,62.0,0.573,0.632,169320.0,0.305,6efkcs2aUBMFKxl0cl2JWQ,2.06e-05,0.0,0.3,-11.258,0.0,0.55,86.864,4.0,0.679
6fOAmB3OiWlUaypk0dmntQ,2017-07-20T02:27:02Z,2eIDAcLKnWc4D350YyzvgS,Jeff Mills,309693.0,False,6fOAmB3OiWlUaypk0dmntQ,Sonic Destroyer - Blue Potential Version,10.0,0.0312,0.681,309693.0,0.621,6fOAmB3OiWlUaypk0dmntQ,0.000466,8.0,0.979,-8.489,1.0,0.0742,126.098,4.0,0.372
6g9Fu37LvIxaqwBQujX2LP,2017-09-19T02:10:46Z,0SuJx6KmpiBf1HKmmLDwxZ,Ray Kajioka,422198.0,False,6g9Fu37LvIxaqwBQujX2LP,Your Last Call,0.0,0.719,0.656,422198.0,0.407,6g9Fu37LvIxaqwBQujX2LP,0.9,7.0,0.112,-14.348,1.0,0.03,127.987,4.0,0.339
6gNUPzRsTLuhJWX86Ib6nu,2017-07-13T22:03:52Z,0UYzG03DK6Tz6J6CzIz7dy,Kmyle,392000.0,False,6gNUPzRsTLuhJWX86Ib6nu,Tortured Mind,4.0,0.0134,0.686,392000.0,0.865,6gNUPzRsTLuhJWX86Ib6nu,0.912,6.0,0.112,-10.307,1.0,0.0418,127.999,4.0,0.0478
6gPsxhQyBjT1U4jtt9ps7m,2019-01-06T19:54:56Z,4Jh6PxSFH7CrZrQpDivlYf,Amine K (Moroko Loko),427567.0,False,6gPsxhQyBjT1U4jtt9ps7m,Hyperion - Mathias Schober Remix,6.0,0.00061,0.796,427568.0,0.67,6gPsxhQyBjT1U4jtt9ps7m,0.815,1.0,0.11,-11.846,1.0,0.0658,121.998,4.0,0.0391
6gQx8xH1HLlUUOijtJhIsu,2018-08-31T14:26:27Z,1tf23w0XfVu28n9arb8wX4,Nick Devon,429923.0,False,6gQx8xH1HLlUUOijtJhIsu,Overflow,13.0,0.00336,0.701,429923.0,0.828,6gQx8xH1HLlUUOijtJhIsu,0.907,2.0,0.114,-11.338,1.0,0.0406,122.999,3.0,0.0337
6gm7U48k9xufsNHm5M4Fs3,2017-09-12T15:18:16Z,5Owm9QgL9BSCRQKTX6T08G,Red Axes,356501.0,False,6gm7U48k9xufsNHm5M4Fs3,Subaru Pesha - Red Axes Remix,4.0,8.24e-05,0.81,356501.0,0.902,6gm7U48k9xufsNHm5M4Fs3,0.867,9.0,0.102,-9.509,1.0,0.0438,120.009,4.0,0.0825
6hRzaXB6FyIdbtgl73KiMg,2017-07-10T20:56:21Z,1LXTXZjheh25pXMEUT9iC1,Einmusik,513886.0,False,6hRzaXB6FyIdbtgl73KiMg,Mizar,0.0,0.000161,0.801,513886.0,0.751,6hRzaXB6FyIdbtgl73KiMg,0.91,6.0,0.0522,-11.389,0.0,0.051,123.496,5.0,0.139
6jCGzZn0gFeRlbqdaJhw6T,2018-07-30T18:10:04Z,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,217000.0,True,6jCGzZn0gFeRlbqdaJhw6T,Party And Bulls**t,57.0,0.193,0.433,217000.0,0.862,6jCGzZn0gFeRlbqdaJhw6T,0.0,1.0,0.604,-3.89,0.0,0.412,200.817,4.0,0.722
6jsmbHZd8RPnxN2Ilu7gF1,2018-12-26T17:08:41Z,532SqCIYmJyXEdEiCJLgYG,Cristoph,387826.0,False,6jsmbHZd8RPnxN2Ilu7gF1,Reachin',52.0,0.00168,0.728,387827.0,0.628,6jsmbHZd8RPnxN2Ilu7gF1,0.817,0.0,0.0867,-9.798,1.0,0.0392,123.997,4.0,0.549
6kCYh6BTgSQVDBZSG4PSLV,2017-07-14T23:02:54Z,093To89xljIKjuy5VguaP4,Remco Beekwilder,437693.0,False,6kCYh6BTgSQVDBZSG4PSLV,Human Mind - Original Mix,0.0,0.00065,0.638,437693.0,0.876,6kCYh6BTgSQVDBZSG4PSLV,0.912,6.0,0.107,-8.934,0.0,0.0999,132.995,4.0,0.27
6mm7t35lHnxtqYm2mv9XJ5,2016-01-08T17:36:19Z,2lP92z8qc2p0BQd7VqBio7,Baleia,178120.0,False,6mm7t35lHnxtqYm2mv9XJ5,Casa,35.0,0.357,0.652,178120.0,0.671,6mm7t35lHnxtqYm2mv9XJ5,0.00616,0.0,0.0487,-8.466,1.0,0.025,108.021,1.0,0.474
6mz5b3cgQy4v8Y9ZdMLtrB,2018-11-09T14:50:27Z,2GvwZbDjH1DbQpodGKENDw,Roman Flügel,347201.0,False,6mz5b3cgQy4v8Y9ZdMLtrB,Theme IV,21.0,0.00195,0.794,347202.0,0.721,6mz5b3cgQy4v8Y9ZdMLtrB,0.885,7.0,0.0764,-11.149,1.0,0.0681,109.996,4.0,0.927
6nCADD4gPE6pIBJTV3hrlZ,2018-11-23T14:23:14Z,71rqI5HtraA3qXBwatyG6e,Innellea,450718.0,False,6nCADD4gPE6pIBJTV3hrlZ,Wo bist Du?,15.0,0.00277,0.805,450719.0,0.511,6nCADD4gPE6pIBJTV3hrlZ,0.841,7.0,0.0928,-12.039,1.0,0.0439,120.006,4.0,0.0371
6ncNLU982iaD9WFb2gTwKd,2019-01-07T16:12:29Z,3Y7Y2CNmpI13IevU3PuzCa,Esbe,189090.0,False,6ncNLU982iaD9WFb2gTwKd,Darling,51.0,0.0938,0.72,189091.0,0.681,6ncNLU982iaD9WFb2gTwKd,0.0161,0.0,0.109,-8.962,1.0,0.0469,99.002,4.0,0.424
6nsC4P5GGXTNLgX4E7sINC,2018-11-22T23:58:51Z,1kR99O4MgSTasyeJh8UFCg,DJ Koze,276288.0,False,6nsC4P5GGXTNLgX4E7sINC,Scratch That,42.0,0.274,0.812,276289.0,0.411,6nsC4P5GGXTNLgX4E7sINC,0.155,8.0,0.148,-12.834,0.0,0.242,101.013,4.0,0.398
6oQ9m6yhqXptlzbduAMLvv,2016-09-26T17:25:56Z,0Dc7CbTE5mcvrprttS6GDs,Locked Groove,491323.0,False,6oQ9m6yhqXptlzbduAMLvv,Emeralds,22.0,0.000967,0.809,491324.0,0.32,6oQ9m6yhqXptlzbduAMLvv,0.941,10.0,0.121,-10.816,0.0,0.05,122.001,4.0,0.152
6od5aOsw7T5SUtJFA7BD15,2018-11-16T16:51:54Z,2EpNqFMVXOEGaliyKnZzDt,Hunter/Game,477184.0,False,6od5aOsw7T5SUtJFA7BD15,Explore,7.0,0.000149,0.691,477184.0,0.786,6od5aOsw7T5SUtJFA7BD15,0.914,4.0,0.114,-10.454,0.0,0.0507,126.007,4.0,0.241
6onwlDmIVKE8bBgyBRSuS0,2018-08-29T17:21:44Z,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,257646.0,True,6onwlDmIVKE8bBgyBRSuS0,FRIENDS (feat. kiLL edward),67.0,0.102,0.716,257646.0,0.652,6onwlDmIVKE8bBgyBRSuS0,0.0,6.0,0.11,-7.909,0.0,0.398,109.295,5.0,0.494
6plBb6fVhQyOKl3XNlBR2L,2017-06-20T18:31:45Z,04KmByEP6icXVY0PvJaMMp,Mano Le Tough,435890.0,False,6plBb6fVhQyOKl3XNlBR2L,Big Words From The Small Mouth,0.0,0.0145,0.779,435891.0,0.432,6plBb6fVhQyOKl3XNlBR2L,0.874,7.0,0.101,-9.631,1.0,0.0757,121.986,4.0,0.19
6q6oXUgPTLT4y84xjCUOkP,2018-08-08T13:04:54Z,1HSz5qiRNcs8eJ0Sp2LOxw,Roberto Musci,362800.0,False,6q6oXUgPTLT4y84xjCUOkP,The advent of rose + Croix,16.0,0.602,0.319,362800.0,0.19,6q6oXUgPTLT4y84xjCUOkP,0.928,11.0,0.201,-22.588,1.0,0.0633,114.523,4.0,0.0861
6rS7XwBKTMVySwdoMf6hG9,2018-10-30T20:44:41Z,4Byg7Vq1guuWKB1PveIqYi,B.Visible,325729.0,False,6rS7XwBKTMVySwdoMf6hG9,Colours After Midnight,29.0,0.323,0.82,325730.0,0.732,6rS7XwBKTMVySwdoMf6hG9,0.0897,3.0,0.151,-8.801,0.0,0.0509,119.995,4.0,0.7
6rlRKIfF5AOyvwbvl4yFVD,2017-07-06T00:19:39Z,2nq2BeSbzExGAv3Y4HgUf7,Stephan Bodzin,322386.0,False,6rlRKIfF5AOyvwbvl4yFVD,Kerosene,0.0,0.293,0.703,322387.0,0.643,6rlRKIfF5AOyvwbvl4yFVD,0.896,1.0,0.102,-10.074,1.0,0.0383,125.424,3.0,0.618
6rlVW1pUazyFiyDsiavxt3,2018-11-19T14:25:20Z,7lzrNOBAdfH8f4nVAWbRfk,Eagles & Butterflies,569756.0,False,6rlVW1pUazyFiyDsiavxt3,The Last Dance,32.0,0.0021,0.825,569756.0,0.613,6rlVW1pUazyFiyDsiavxt3,0.906,1.0,0.13,-10.637,1.0,0.0412,123.003,4.0,0.0314
6rr4H3bIX7DMIle1GLk8MR,2017-07-06T00:19:39Z,5HN82SqzCBbsTqsZsWRCLx,Rejected,296480.0,False,6rr4H3bIX7DMIle1GLk8MR,SL3,0.0,3.44e-05,0.8,296480.0,0.667,6rr4H3bIX7DMIle1GLk8MR,0.69,11.0,0.13,-10.237,1.0,0.106,126.821,4.0,0.307
6t06hNLNHoQlXggRQGNWHB,2017-09-12T15:18:16Z,2t1PIzuR6VzIkX31DHLRfz,TCP,279306.0,False,6t06hNLNHoQlXggRQGNWHB,Twonga,1.0,0.143,0.756,279307.0,0.86,6t06hNLNHoQlXggRQGNWHB,0.85,7.0,0.113,-8.413,1.0,0.049,116.622,4.0,0.767
6t8Ytn5L8unfiISJLxpjrC,2017-07-29T02:40:58Z,6qavLbYvbSKWqwlz00CoBe,Pfirter,394334.0,False,6t8Ytn5L8unfiISJLxpjrC,Closer To The Truth,1.0,0.00491,0.64,394335.0,0.851,6t8Ytn5L8unfiISJLxpjrC,0.829,7.0,0.0761,-10.481,1.0,0.145,128.997,4.0,0.0329
6t8mmZgaYAd9yVnBBhOuQG,2018-08-02T14:47:40Z,02RPe8lsQquxA4NtZJ2chM,Zarastruta,174666.0,True,6t8mmZgaYAd9yVnBBhOuQG,"Crônicas de Um Babaca, Vol. 1",41.0,0.793,0.707,174667.0,0.603,6t8mmZgaYAd9yVnBBhOuQG,0.0,5.0,0.116,-8.787,0.0,0.461,89.831,4.0,0.396
6tJURoJ1cTwaWwHA6zqxr3,2018-10-04T01:51:41Z,3q7XOzzlff7iCLz2JNalDV,Minilogue,477173.0,False,6tJURoJ1cTwaWwHA6zqxr3,City Boy - Original Mix,6.0,0.0418,0.789,477173.0,0.492,6tJURoJ1cTwaWwHA6zqxr3,0.843,7.0,0.12,-13.45,1.0,0.0692,128.007,4.0,0.466
6tRUOynYIymKVXzL9p6l8p,2017-07-12T13:16:40Z,3eWIVs6R1YgnA5FZSI3xiU,Ryan Murgatroyd,389346.0,False,6tRUOynYIymKVXzL9p6l8p,Down Dog,0.0,0.0211,0.763,389346.0,0.377,6tRUOynYIymKVXzL9p6l8p,0.774,8.0,0.111,-17.409,1.0,0.0903,119.991,4.0,0.18
6tZ3b7ik1QDXFAZlXib0YZ,2018-08-29T17:21:44Z,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,200309.0,True,6tZ3b7ik1QDXFAZlXib0YZ,Kevin’s Heart,77.0,0.482,0.829,200310.0,0.527,6tZ3b7ik1QDXFAZlXib0YZ,0.0,6.0,0.631,-6.644,0.0,0.367,116.078,4.0,0.473
6tnEKxLvwPvh7ORI2gObdH,2017-06-20T18:48:36Z,1z62XaHX2iYbxLARSBLoua,Koen Groeneveld,388143.0,False,6tnEKxLvwPvh7ORI2gObdH,One Hundred - Original Mix,0.0,0.00431,0.804,388144.0,0.353,6tnEKxLvwPvh7ORI2gObdH,0.711,9.0,0.111,-11.88,0.0,0.0653,124.003,4.0,0.154
6uPoDF9zyqLiqW08vgVM8V,2018-08-02T14:47:46Z,02RPe8lsQquxA4NtZJ2chM,Zarastruta,168000.0,False,6uPoDF9zyqLiqW08vgVM8V,Debaixo Da Chuva,30.0,0.68,0.669,168000.0,0.305,6uPoDF9zyqLiqW08vgVM8V,0.0,1.0,0.0983,-8.468,0.0,0.0731,100.32,4.0,0.615
6ubQKsbaMHgDwe55fUENmR,2017-09-14T00:11:59Z,5mIowAJMp7RKNheelruV5z,&ME,447804.0,False,6ubQKsbaMHgDwe55fUENmR,Everless,19.0,0.0132,0.808,447805.0,0.814,6ubQKsbaMHgDwe55fUENmR,0.879,9.0,0.0395,-10.408,1.0,0.0397,122.01,4.0,0.539
6uv548e9reAND5qO1blhCe,2016-11-02T02:39:43Z,1UcYY5JDPe05nqjODiVkx1,Matador,444251.0,False,6uv548e9reAND5qO1blhCe,Vagenda - Original Mix,12.0,0.00275,0.733,444251.0,0.738,6uv548e9reAND5qO1blhCe,0.878,6.0,0.0966,-8.097,0.0,0.0382,123.022,4.0,0.636
6vofeZGSZim9zfRjQ4TKku,2017-11-29T18:51:00Z,5deK5HnwbEKvge2svL0i0B,Sabotage,282853.0,False,6vofeZGSZim9zfRjQ4TKku,A Cultura,39.0,0.0808,0.86,282853.0,0.554,6vofeZGSZim9zfRjQ4TKku,0.0,7.0,0.307,-7.981,1.0,0.374,90.403,4.0,0.636
6xO4judJbA42ds4JZ5txob,2018-08-02T14:47:46Z,02RPe8lsQquxA4NtZJ2chM,Zarastruta,179997.0,False,6xO4judJbA42ds4JZ5txob,Cigarro,35.0,0.722,0.767,179998.0,0.471,6xO4judJbA42ds4JZ5txob,0.0,1.0,0.104,-8.288,1.0,0.399,119.909,4.0,0.437
6xS4nnzCgUB0w2zIGSMjLR,2017-07-06T18:11:22Z,0r0m8up7CjS8TJodH2HX7C,Solee,583028.0,False,6xS4nnzCgUB0w2zIGSMjLR,Offspring - Solee's Arena Mix,33.0,0.000175,0.783,583028.0,0.7,6xS4nnzCgUB0w2zIGSMjLR,0.906,2.0,0.0873,-8.893,1.0,0.0436,122.998,4.0,0.0372
6xVtYIdg4IlhIE319Qz55e,2017-07-07T16:08:01Z,6OQOvP7RAdmAKVXXQqD0Se,Pan-Pot,575125.0,False,6xVtYIdg4IlhIE319Qz55e,Broken Engine - Wigbert Deeper Remix,24.0,0.00194,0.806,575125.0,0.58,6xVtYIdg4IlhIE319Qz55e,0.864,2.0,0.111,-11.343,1.0,0.0489,124.001,4.0,0.619
6xbsMAWEj4vBnnZomKIrib,2018-07-30T13:18:29Z,2yPveJtn9DpeN0CgNJHvAQ,Stimming,399120.0,False,6xbsMAWEj4vBnnZomKIrib,Pressing Plant,24.0,0.292,0.804,399120.0,0.783,6xbsMAWEj4vBnnZomKIrib,0.927,5.0,0.102,-13.663,0.0,0.0917,120.026,4.0,0.47
6xfMOEq6oyNKWy5884A4u6,2016-02-14T03:05:42Z,20qISvAhX20dpIbOOzGK3q,Nas,247413.0,True,6xfMOEq6oyNKWy5884A4u6,Thugz Mansion (N.Y.),42.0,0.484,0.555,247413.0,0.411,6xfMOEq6oyNKWy5884A4u6,0.0,8.0,0.0674,-9.396,1.0,0.429,177.006,4.0,0.754
6yGYRx9zgDvFLBKQmUkT7C,2017-06-23T03:09:07Z,2efpM0m0EfenvZirh0haFd,Blunted Dummies,549164.0,False,6yGYRx9zgDvFLBKQmUkT7C,House for All - Ruede Hagelstein Ecstatic Dub,0.0,0.0301,0.681,549165.0,0.531,6yGYRx9zgDvFLBKQmUkT7C,0.74,7.0,0.087,-12.437,1.0,0.0493,123.014,4.0,0.18
6yl41HavAebH8LnBB1n4FX,2016-03-08T21:53:35Z,0FEO1Zwwo9jioNb46B5zGB,Mr. Wise,369955.0,False,6yl41HavAebH8LnBB1n4FX,Hitesh - Original Mix,2.0,0.000889,0.808,369955.0,0.757,6yl41HavAebH8LnBB1n4FX,0.91,7.0,0.0477,-9.19,1.0,0.0593,125.995,4.0,0.178
