,UNIT,DATEn,TIMEn,Hour,DESCn,ENTRIESn_hourly,EXITSn_hourly,maxpressurei,maxdewpti,mindewpti,minpressurei,meandewpti,meanpressurei,fog,rain,meanwindspdi,mintempi,meantempi,maxtempi,precipi,thunder
1260,R215,2011-05-01,04:00:00,4,REGULAR,150.0,274.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1261,R215,2011-05-01,08:00:00,8,REGULAR,77.0,24.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1262,R215,2011-05-01,12:00:00,12,REGULAR,1839.0,909.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1263,R215,2011-05-01,16:00:00,16,REGULAR,1552.0,1153.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1264,R215,2011-05-01,20:00:00,20,REGULAR,1518.0,1259.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1265,R216,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1266,R216,2011-05-01,04:00:00,4,REGULAR,69.0,156.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1267,R216,2011-05-01,08:00:00,8,REGULAR,150.0,53.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1268,R216,2011-05-01,12:00:00,12,REGULAR,889.0,296.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1269,R216,2011-05-01,16:00:00,16,REGULAR,953.0,431.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1270,R216,2011-05-01,20:00:00,20,REGULAR,673.0,619.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1271,R217,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1272,R217,2011-05-01,04:00:00,4,REGULAR,245.0,236.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1273,R217,2011-05-01,12:00:00,12,REGULAR,581.0,1265.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1274,R217,2011-05-01,16:00:00,16,REGULAR,1050.0,1402.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1275,R217,2011-05-01,20:00:00,20,REGULAR,1346.0,1149.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1276,R218,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1277,R218,2011-05-01,04:00:00,4,REGULAR,67.0,109.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1278,R218,2011-05-01,08:00:00,8,REGULAR,723.0,80.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1279,R218,2011-05-01,12:00:00,12,REGULAR,879.0,139.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1280,R218,2011-05-01,16:00:00,16,REGULAR,822.0,276.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1281,R218,2011-05-01,20:00:00,20,REGULAR,1530.0,834.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1282,R219,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1283,R219,2011-05-01,04:00:00,4,REGULAR,51.0,173.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1284,R219,2011-05-01,08:00:00,8,REGULAR,164.0,86.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1285,R219,2011-05-01,12:00:00,12,REGULAR,1339.0,462.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1286,R219,2011-05-01,16:00:00,16,REGULAR,1168.0,684.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1287,R219,2011-05-01,20:00:00,20,REGULAR,442.0,1007.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1288,R220,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1289,R220,2011-05-01,04:00:00,4,REGULAR,352.0,295.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1290,R220,2011-05-01,08:00:00,8,REGULAR,56.0,27.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1291,R220,2011-05-01,12:00:00,12,REGULAR,1204.0,662.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1292,R220,2011-05-01,16:00:00,16,REGULAR,1830.0,1116.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1293,R220,2011-05-01,20:00:00,20,REGULAR,1585.0,970.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1294,R221,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1295,R221,2011-05-01,04:00:00,4,REGULAR,199.0,542.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1296,R221,2011-05-01,12:00:00,12,REGULAR,1875.0,851.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1297,R221,2011-05-01,16:00:00,16,REGULAR,1424.0,1044.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1298,R221,2011-05-01,20:00:00,20,REGULAR,1081.0,1594.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1299,R222,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1300,R222,2011-05-01,05:00:00,5,REGULAR,228.0,977.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1301,R222,2011-05-01,09:00:00,9,REGULAR,1500.0,628.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1302,R222,2011-05-01,13:00:00,13,REGULAR,2202.0,1171.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1303,R222,2011-05-01,17:00:00,17,REGULAR,2246.0,2207.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1304,R222,2011-05-01,21:00:00,21,REGULAR,1209.0,2790.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1305,R223,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1306,R223,2011-05-01,04:00:00,4,REGULAR,246.0,903.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1307,R223,2011-05-01,08:00:00,8,REGULAR,487.0,172.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1308,R223,2011-05-01,12:00:00,12,REGULAR,2805.0,1021.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1309,R223,2011-05-01,16:00:00,16,REGULAR,2807.0,1437.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1310,R223,2011-05-01,20:00:00,20,REGULAR,1664.0,2512.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1311,R224,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1312,R224,2011-05-01,04:00:00,4,REGULAR,166.0,268.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1313,R224,2011-05-01,08:00:00,8,REGULAR,78.0,65.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1314,R224,2011-05-01,12:00:00,12,REGULAR,800.0,806.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1315,R224,2011-05-01,16:00:00,16,REGULAR,1307.0,1284.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1316,R224,2011-05-01,20:00:00,20,REGULAR,1039.0,1493.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1317,R225,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1318,R225,2011-05-01,04:00:00,4,REGULAR,72.0,59.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1319,R225,2011-05-01,08:00:00,8,REGULAR,14.0,5.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1320,R225,2011-05-01,12:00:00,12,REGULAR,296.0,212.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1321,R225,2011-05-01,16:00:00,16,REGULAR,825.0,230.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1322,R225,2011-05-01,20:00:00,20,REGULAR,722.0,235.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1323,R226,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1324,R226,2011-05-01,04:00:00,4,REGULAR,44.0,64.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1325,R226,2011-05-01,08:00:00,8,REGULAR,203.0,58.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1326,R226,2011-05-01,12:00:00,12,REGULAR,415.0,98.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1327,R226,2011-05-01,16:00:00,16,REGULAR,389.0,109.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1328,R226,2011-05-01,20:00:00,20,REGULAR,288.0,191.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1329,R227,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1330,R227,2011-05-01,04:00:00,4,REGULAR,46.0,28.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1331,R227,2011-05-01,08:00:00,8,REGULAR,15.0,18.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1332,R227,2011-05-01,12:00:00,12,REGULAR,313.0,326.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1333,R227,2011-05-01,16:00:00,16,REGULAR,628.0,824.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1334,R227,2011-05-01,20:00:00,20,REGULAR,636.0,460.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1335,R228,2011-05-01,04:00:00,4,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1336,R228,2011-05-01,12:00:00,12,REGULAR,1397.0,739.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1337,R228,2011-05-01,16:00:00,16,REGULAR,1168.0,775.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1338,R228,2011-05-01,20:00:00,20,REGULAR,806.0,1124.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1339,R229,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1340,R229,2011-05-01,04:00:00,4,REGULAR,26.0,121.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1341,R229,2011-05-01,08:00:00,8,REGULAR,21.0,29.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1342,R229,2011-05-01,12:00:00,12,REGULAR,563.0,368.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1343,R229,2011-05-01,16:00:00,16,REGULAR,582.0,435.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1344,R229,2011-05-01,20:00:00,20,REGULAR,350.0,707.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1345,R230,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1346,R230,2011-05-01,04:00:00,4,REGULAR,38.0,29.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1347,R230,2011-05-01,08:00:00,8,REGULAR,90.0,2.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1348,R230,2011-05-01,12:00:00,12,REGULAR,819.0,50.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1349,R230,2011-05-01,13:39:45,13,REGULAR,39.0,5.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1350,R230,2011-05-01,13:57:22,13,REGULAR,21.0,9.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1351,R230,2011-05-01,14:09:34,14,REGULAR,87.0,5.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1352,R230,2011-05-01,16:00:00,16,REGULAR,258.0,185.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1353,R230,2011-05-01,20:00:00,20,REGULAR,227.0,405.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1354,R231,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1355,R231,2011-05-01,04:00:00,4,REGULAR,233.0,324.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1356,R231,2011-05-01,08:00:00,8,REGULAR,43.0,71.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1357,R231,2011-05-01,12:00:00,12,REGULAR,870.0,702.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1358,R231,2011-05-01,16:00:00,16,REGULAR,1140.0,993.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1359,R231,2011-05-01,20:00:00,20,REGULAR,1052.0,1019.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1360,R232,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1361,R232,2011-05-01,04:00:00,4,REGULAR,54.0,208.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1362,R232,2011-05-01,08:00:00,8,REGULAR,227.0,69.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1363,R232,2011-05-01,12:00:00,12,REGULAR,1346.0,664.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1364,R232,2011-05-01,16:00:00,16,REGULAR,1300.0,892.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1365,R232,2011-05-01,20:00:00,20,REGULAR,965.0,1258.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1366,R233,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1367,R233,2011-05-01,04:00:00,4,REGULAR,82.0,244.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1368,R233,2011-05-01,12:00:00,12,REGULAR,1473.0,646.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1369,R233,2011-05-01,16:00:00,16,REGULAR,1277.0,695.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1370,R233,2011-05-01,20:00:00,20,REGULAR,958.0,851.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1371,R234,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1372,R234,2011-05-01,04:00:00,4,REGULAR,25.0,98.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1373,R234,2011-05-01,12:00:00,12,REGULAR,452.0,309.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1374,R234,2011-05-01,16:00:00,16,REGULAR,530.0,310.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1375,R234,2011-05-01,20:00:00,20,REGULAR,319.0,540.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1376,R235,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1377,R235,2011-05-01,04:00:00,4,REGULAR,3263.0,1945.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1378,R235,2011-05-01,08:00:00,8,REGULAR,139.0,34.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1379,R235,2011-05-01,12:00:00,12,REGULAR,3319.0,2166.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1380,R235,2011-05-01,16:00:00,16,REGULAR,6306.0,5607.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1381,R235,2011-05-01,20:00:00,20,REGULAR,6542.0,4731.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1382,R236,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1383,R236,2011-05-01,04:00:00,4,REGULAR,281.0,408.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1384,R236,2011-05-01,12:00:00,12,REGULAR,2378.0,587.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1385,R236,2011-05-01,16:00:00,16,REGULAR,2084.0,731.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1386,R236,2011-05-01,20:00:00,20,REGULAR,1192.0,1173.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1387,R237,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1388,R237,2011-05-01,04:00:00,4,REGULAR,118.0,194.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1389,R237,2011-05-01,12:00:00,12,REGULAR,1119.0,244.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1390,R237,2011-05-01,16:00:00,16,REGULAR,749.0,326.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1391,R237,2011-05-01,20:00:00,20,REGULAR,585.0,406.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1392,R238,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1393,R238,2011-05-01,04:00:00,4,REGULAR,556.0,388.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1394,R238,2011-05-01,08:00:00,8,REGULAR,311.0,155.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1395,R238,2011-05-01,12:00:00,12,REGULAR,1322.0,914.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1396,R238,2011-05-01,16:00:00,16,REGULAR,2016.0,1333.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1397,R238,2011-05-01,20:00:00,20,REGULAR,1679.0,1924.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1398,R239,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1399,R239,2011-05-01,04:00:00,4,REGULAR,283.0,180.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1400,R239,2011-05-01,08:00:00,8,REGULAR,122.0,3.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1401,R239,2011-05-01,12:00:00,12,REGULAR,1127.0,493.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1402,R239,2011-05-01,16:00:00,16,REGULAR,1455.0,604.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1403,R239,2011-05-01,20:00:00,20,REGULAR,1039.0,789.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1404,R240,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1405,R240,2011-05-01,04:00:00,4,REGULAR,646.0,488.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1406,R240,2011-05-01,08:00:00,8,REGULAR,326.0,550.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1407,R240,2011-05-01,12:00:00,12,REGULAR,2343.0,4850.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1408,R240,2011-05-01,16:00:00,16,REGULAR,5504.0,3763.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1409,R240,2011-05-01,20:00:00,20,REGULAR,6117.0,2544.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
1410,R241,2011-05-01,00:30:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
