C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/06/2017,12:00:00,REGULAR,0005026364,0005946507                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/06/2017,16:00:00,REGULAR,0005026642,0005946653                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/06/2017,20:00:00,REGULAR,0005027311,0005946817                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/07/2017,00:00:00,REGULAR,0005027514,0005946898                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/07/2017,04:00:00,REGULAR,0005027534,0005946907                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/07/2017,08:00:00,REGULAR,0005027577,0005947240                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/07/2017,12:00:00,REGULAR,0005027777,0005947753                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/07/2017,16:00:00,REGULAR,0005028057,0005947922                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/07/2017,20:00:00,REGULAR,0005028666,0005948121                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/08/2017,00:00:00,REGULAR,0005028890,0005948197                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/08/2017,04:00:00,REGULAR,0005028901,0005948201                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/08/2017,08:00:00,REGULAR,0005028939,0005948515                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/08/2017,12:00:00,REGULAR,0005029146,0005949032                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/08/2017,16:00:00,REGULAR,0005029424,0005949201                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/08/2017,20:00:00,REGULAR,0005030069,0005949382                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/09/2017,00:00:00,REGULAR,0005030272,0005949455                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/09/2017,04:00:00,REGULAR,0005030288,0005949458                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/09/2017,08:00:00,REGULAR,0005030340,0005949751                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/09/2017,12:00:00,REGULAR,0005030540,0005950215                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/09/2017,16:00:00,REGULAR,0005030845,0005950389                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,06/09/2017,20:00:00,REGULAR,0005031431,0005950557                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/03/2017,00:00:00,REGULAR,0006316879,0003374352                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/03/2017,04:00:00,REGULAR,0006316913,0003374354                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/03/2017,08:00:00,REGULAR,0006316934,0003374394                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/03/2017,12:00:00,REGULAR,0006317021,0003374484                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/03/2017,16:00:00,REGULAR,0006317247,0003374540                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/03/2017,20:00:00,REGULAR,0006317465,0003374597                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/04/2017,00:00:00,REGULAR,0006317619,0003374617                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/04/2017,04:00:00,REGULAR,0006317654,0003374620                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/04/2017,08:00:00,REGULAR,0006317670,0003374633                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/04/2017,12:00:00,REGULAR,0006317767,0003374693                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/04/2017,16:00:00,REGULAR,0006317977,0003374734                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/04/2017,20:00:00,REGULAR,0006318153,0003374777                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/05/2017,00:00:00,REGULAR,0006318267,0003374801                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/05/2017,04:00:00,REGULAR,0006318283,0003374802                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/05/2017,08:00:00,REGULAR,0006318349,0003374973                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/05/2017,12:00:00,REGULAR,0006318608,0003375181                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/05/2017,16:00:00,REGULAR,0006318858,0003375233                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/05/2017,20:00:00,REGULAR,0006319494,0003375302                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/06/2017,00:00:00,REGULAR,0006319691,0003375322                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/06/2017,04:00:00,REGULAR,0006319713,0003375325                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/06/2017,08:00:00,REGULAR,0006319780,0003375511                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/06/2017,12:00:00,REGULAR,0006320049,0003375774                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/06/2017,16:00:00,REGULAR,0006320360,0003375841                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/06/2017,20:00:00,REGULAR,0006321052,0003375908                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/07/2017,00:00:00,REGULAR,0006321259,0003375936                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/07/2017,04:00:00,REGULAR,0006321274,0003375939                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/07/2017,08:00:00,REGULAR,0006321341,0003376117                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/07/2017,12:00:00,REGULAR,0006321587,0003376341                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/07/2017,16:00:00,REGULAR,0006321864,0003376413                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/07/2017,20:00:00,REGULAR,0006322529,0003376470                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/08/2017,00:00:00,REGULAR,0006322763,0003376505                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/08/2017,04:00:00,REGULAR,0006322790,0003376508                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/08/2017,08:00:00,REGULAR,0006322846,0003376720                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/08/2017,12:00:00,REGULAR,0006323112,0003376946                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/08/2017,16:00:00,REGULAR,0006323384,0003377005                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/08/2017,20:00:00,REGULAR,0006324054,0003377079                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/09/2017,00:00:00,REGULAR,0006324319,0003377117                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/09/2017,04:00:00,REGULAR,0006324351,0003377119                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/09/2017,08:00:00,REGULAR,0006324401,0003377330                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/09/2017,12:00:00,REGULAR,0006324611,0003377588                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/09/2017,16:00:00,REGULAR,0006324906,0003377664                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,06/09/2017,20:00:00,REGULAR,0006325582,0003377724                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/03/2017,00:00:00,REGULAR,0010185061,0001315031                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/03/2017,04:00:00,REGULAR,0010185144,0001315033                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/03/2017,08:00:00,REGULAR,0010185179,0001315040                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/03/2017,12:00:00,REGULAR,0010185356,0001315065                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/03/2017,16:00:00,REGULAR,0010185735,0001315072                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/03/2017,20:00:00,REGULAR,0010186108,0001315093                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/04/2017,00:00:00,REGULAR,0010186344,0001315099                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/04/2017,04:00:00,REGULAR,0010186413,0001315101                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/04/2017,08:00:00,REGULAR,0010186464,0001315108                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/04/2017,12:00:00,REGULAR,0010186645,0001315132                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/04/2017,16:00:00,REGULAR,0010186952,0001315150                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/04/2017,20:00:00,REGULAR,0010187230,0001315163                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/05/2017,00:00:00,REGULAR,0010187417,0001315170                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/05/2017,04:00:00,REGULAR,0010187450,0001315172                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/05/2017,08:00:00,REGULAR,0010187588,0001315219                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/05/2017,12:00:00,REGULAR,0010187964,0001315273                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/05/2017,16:00:00,REGULAR,0010188379,0001315283                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/05/2017,20:00:00,REGULAR,0010189172,0001315300                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/06/2017,00:00:00,REGULAR,0010189517,0001315310                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/06/2017,04:00:00,REGULAR,0010189562,0001315311                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/06/2017,08:00:00,REGULAR,0010189713,0001315363                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/06/2017,12:00:00,REGULAR,0010190127,0001315418                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/06/2017,16:00:00,REGULAR,0010190530,0001315445                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/06/2017,20:00:00,REGULAR,0010191417,0001315461                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/07/2017,00:00:00,REGULAR,0010191784,0001315464                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/07/2017,04:00:00,REGULAR,0010191826,0001315464                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/07/2017,08:00:00,REGULAR,0010191965,0001315517                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/07/2017,12:00:00,REGULAR,0010192404,0001315567                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/07/2017,16:00:00,REGULAR,0010192846,0001315587                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/07/2017,20:00:00,REGULAR,0010193734,0001315602                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/08/2017,00:00:00,REGULAR,0010194111,0001315615                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/08/2017,04:00:00,REGULAR,0010194180,0001315617                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/08/2017,08:00:00,REGULAR,0010194342,0001315676                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/08/2017,12:00:00,REGULAR,0010194756,0001315750                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/08/2017,16:00:00,REGULAR,0010195214,0001315766                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/08/2017,20:00:00,REGULAR,0010196069,0001315781                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/09/2017,00:00:00,REGULAR,0010196450,0001315787                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/09/2017,04:00:00,REGULAR,0010196501,0001315789                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/09/2017,08:00:00,REGULAR,0010196636,0001315844                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/09/2017,12:00:00,REGULAR,0010196990,0001315894                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/09/2017,16:00:00,REGULAR,0010197420,0001315916                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,06/09/2017,20:00:00,REGULAR,0010198293,0001315941                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,06/03/2017,00:00:00,REGULAR,0008017801,0000482778                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,06/03/2017,04:00:00,REGULAR,0008017847,0000482778                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,06/03/2017,08:00:00,REGULAR,0008017895,0000482781                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,06/03/2017,12:00:00,REGULAR,0008018026,0000482787                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,06/03/2017,16:00:00,REGULAR,0008018252,0000482793                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,06/03/2017,20:00:00,REGULAR,0008018497,0000482799                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,06/04/2017,00:00:00,REGULAR,0008018665,0000482800                                            
